Date,MAX,MIN,EVP,SSH,Glob_Rad,Diff_Rad
2012-04-05,38.8,22.1,10.8,9.0,21.28,6.2
2012-04-06,38.2,18.4,9.2,9.3,18.79,6.05
2012-04-07,37.1,17.3,9.5,10.4,20.2,5.81
2012-04-08,39.0,17.9,10.5,9.6,22.79,5.84
2012-04-09,39.9,20.0,12.1,8.7,22.5,5.57
2012-04-10,38.9,23.3,11.3,8.7,19.52,5.81
2012-04-11,39.1,23.7,14.6,7.0,16.8,5.6
2012-04-12,37.7,21.3,11.7,7.0,17.045,4.6
2012-04-13,37.7,18.5,9.2,8.2,17.29,4.38
2012-04-14,38.1,18.8,9.6,7.6,19.27,3.9
2012-04-15,38.0,20.9,9.5,8.8,19.74,6.59
2012-04-16,38.5,21.0,10.8,7.1,20.7,6.38
2012-04-17,38.9,21.3,11.0,6.9,20.59,6.14
2012-04-18,37.3,21.8,7.1,7.8,21.56,5.93
2012-04-19,38.9,25.0,9.7,5.6,21.74,5.65
2012-04-20,36.8,20.4,6.7,9.9,21.95,5.55
2012-04-21,36.9,21.0,7.7,8.6,23.72,6.03
2012-04-22,36.9,20.7,7.4,11.0,24.09,5.66
2012-04-23,31.9,19.9,9.2,10.4,24.78,6.85
2012-04-24,37.1,18.4,10.1,11.1,24.38,7.49
2012-04-25,37.1,19.4,9.5,10.4,23.71,5.87
2012-04-26,37.1,21.3,11.4,10.4,24.02,5.98
2012-04-27,38.4,20.2,10.0,10.3,22.530131578947373,5.99
2012-04-28,37.1,21.5,12.1,9.0,22.435,6.6
2012-04-29,37.8,20.4,9.7,10.5,24.53,6.39
2012-04-30,38.2,21.4,11.4,10.8,22.8,6.09
2012-05-01,37.7,18.3,12.0,11.1,23.46,6.01
2012-05-02,37.1,17.9,12.8,10.8,24.38,5.99
2012-05-03,37.5,18.3,9.4,10.7,24.2,7.01
2012-05-04,38.2,22.3,11.5,10.8,24.54,9.43
2012-05-05,36.4,21.6,11.1,10.9,23.645,9.6
2012-05-06,35.3,22.0,10.8,10.8,22.75,7.97
2012-05-07,34.9,21.7,12.0,10.4,23.25,7.18
2012-05-08,37.2,22.8,11.3,9.7,23.86,8.59
2012-05-09,38.2,23.8,8.5,8.9,24.3,8.77
2012-05-10,38.5,23.7,4.0,10.9,24.25,9.04
2012-05-11,37.8,22.8,11.0,10.2,24.35,9.49
2012-05-12,37.5,23.8,11.8,10.0,24.64,8.72
2012-05-13,37.0,21.6,11.0,11.1,25.19,8.12
2012-05-14,36.8,21.9,10.8,11.3,27.73,8.76
2012-05-15,37.6,16.3,10.4,11.0,27.35,8.44
2012-05-16,39.4,23.7,10.5,11.2,26.58,10.25
2012-05-17,38.4,20.7,10.5,11.4,26.79,11.29
2012-05-18,39.0,22.1,12.4,11.5,25.57,7.84
2012-05-19,37.7,16.9,11.8,11.5,24.44,6.41
2012-05-20,38.4,21.8,12.8,11.1,24.05,5.79
2012-05-21,38.6,23.4,9.6,10.9,21.95,6.76
2012-05-22,37.5,22.2,10.8,10.9,23.7,9.33
2012-05-23,37.7,22.9,10.9,10.4,20.32,8.12
2012-05-24,37.9,23.8,10.0,10.9,20.29,10.08
2012-05-25,37.4,23.8,11.2,10.8,20.43,9.91
2012-05-26,37.2,24.0,10.8,10.4,22.91,8.58
2012-05-27,37.2,23.6,10.3,10.7,23.75,8.84
2012-05-28,35.3,22.7,10.505263157894737,10.35,26.07,9.11
2012-05-29,34.8,23.4,10.089473684210526,10.0,23.98,8.09
2012-05-30,36.1,23.2,11.6,10.9,22.56,12.14
2012-05-31,35.6,22.7,11.0,11.4,25.23,10.19
2012-06-01,36.4,23.8,11.5,11.3,25.14,8.39
2012-06-02,35.7,23.7,10.9,11.4,24.03,11.0
2012-06-03,35.1,24.8,12.9,11.0,24.54,8.99
2012-06-04,36.1,23.9,12.4,9.6,25.43,7.7
2012-06-05,37.8,24.8,11.4,3.9,22.25,5.24
2012-06-06,35.5,25.0,5.6,0.0,21.89,5.19
2012-06-07,28.8,21.5,1.7,5.4,21.79,9.11
2012-06-08,33.7,22.6,4.5,6.2,25.34,10.84
2012-06-09,32.8,22.4,3.3,7.7,25.06,9.73
2012-06-10,33.0,23.5,8.5,4.6,24.7,9.89
2012-06-11,31.1,21.8,4.7,5.8,25.53,7.94
2012-06-12,32.3,21.1,7.1,9.7,24.1,7.62
2012-06-13,34.1,22.5,7.1,11.2,24.75,7.26
2012-06-14,35.0,23.2,9.7,7.0,25.36,7.29
2012-06-15,36.0,24.7,7.4,6.5,26.5,7.23
2012-06-16,33.1,24.1,7.1,4.9,27.96,8.45
2012-06-17,32.6,22.5,7.7,0.4,28.4,8.24
2012-06-18,28.2,22.7,4.4,3.8,28.0,8.83
2012-06-19,31.4,24.4,7.9,9.5,26.15,8.37
2012-06-20,32.5,23.8,10.0,10.1,24.58,8.42
2012-06-21,32.8,24.3,10.2,10.7,23.45,8.99
2012-06-22,33.1,23.4,10.9,10.0,22.84,7.93
2012-06-23,32.7,23.5,10.5,7.0,24.43,7.71
2012-06-24,33.1,23.8,10.5,2.9,25.71,9.8
2012-06-25,31.6,22.9,4.6,5.3,25.15,6.6
2012-06-26,31.6,23.6,7.4,7.8,23.91,6.28
2012-06-27,32.1,23.4,7.6,4.2,24.25,8.44
2012-06-28,31.1,23.0,5.4,3.7,11.71,7.08
2012-06-29,31.8,23.4,6.5,6.3,22.39,5.53
2012-06-30,32.6,22.7,8.4,8.9,18.37,5.78
2012-07-01,33.4,23.6,7.7,5.1,24.3,6.57
2012-07-02,33.0,22.4,7.3,6.0,25.95,6.07
2012-07-03,33.4,23.2,6.3,5.1,24.64,6.61
2012-07-04,32.0,23.1,4.9,0.0,22.52,7.67
2012-07-05,28.2,21.9,4.4,2.4,25.3,8.26
2012-07-06,30.2,22.2,5.6,2.8,23.93,7.21
2012-07-08,29.3,23.3,5.8,2.3,25.76,8.59
2012-07-09,29.8,21.2,4.8,0.8,22.69,9.86
2012-07-10,29.6,22.3,5.8,7.4,19.17,9.71
2012-07-11,31.4,23.1,7.6,5.7,23.52,12.55
2012-07-12,31.1,22.7,6.6,2.9,24.23,11.1
2012-07-13,30.5,22.3,6.2,1.9,21.56,9.03
2012-07-14,30.3,22.6,5.2,3.9,25.24,8.07
2012-07-15,30.4,22.6,6.2,4.5,24.63,8.3
2012-07-16,30.3,22.6,6.8,3.0,17.19,8.41
2012-07-17,31.7,22.7,6.1,8.0,14.41,9.96
2012-07-18,32.2,22.1,6.7,0.2,14.04,9.51
2012-07-19,28.3,22.1,2.3,0.0,13.87,12.61
2012-07-20,26.4,22.7,3.1,0.4,12.05,9.6
2012-07-21,26.1,23.0,1.7,3.4,21.49,9.54
2012-07-22,29.5,23.2,5.2,0.0,22.42,11.61
2012-07-24,28.9,22.5,4.8,3.2,5.28,11.6
2012-07-25,29.3,23.1,2.8,0.3,6.84,10.284696969696968
2012-07-26,29.6,23.2,5.3,0.0,8.58,11.26546875
2012-07-27,25.6,23.1,3.1,2.1,15.77,11.128714285714286
2012-07-28,28.4,22.4,4.8,0.4,19.35,9.82
2012-07-29,28.0,22.7,3.1,0.0,20.75,11.21
2012-07-30,27.6,22.6,4.3,0.8,15.73,11.45
2012-07-31,26.9,21.7,1.7,0.0,13.04,12.06
2012-08-01,24.1,19.2,2.1,0.2,15.78,11.31
2012-08-02,26.0,22.0,1.7,3.9,18.15,11.685
2012-08-03,28.1,22.5,3.8,1.8,17.89,12.06
2012-08-04,27.6,22.2,2.9,1.2,16.46,10.72
2012-08-05,27.4,22.2,2.5,5.4,16.94,11.16
2012-08-06,28.6,22.2,5.4,0.0,17.66,11.895
2012-08-07,26.8,22.1,2.8,1.8,22.2,12.63
2012-08-08,28.4,22.3,4.2,5.4,19.67,11.08
2012-08-09,28.4,21.6,3.7,2.3,12.66,11.67
2012-08-10,27.6,22.3,4.7,3.0,7.81,12.26
2012-08-11,27.5,21.2,2.5,1.7,17.42,11.605441176470586
2012-08-12,27.9,22.1,3.2,3.0,12.4,11.316666666666666
2012-08-13,28.1,21.1,4.1,9.0,15.52,11.40638888888889
2012-08-14,28.6,21.9,4.5,5.5,18.18,10.86
2012-08-15,28.9,22.1,3.9,5.3,18.71,13.75
2012-08-16,28.4,21.6,4.4,6.7,17.34,11.95
2012-08-17,28.9,21.2,5.4,8.6,8.21,12.83
2012-08-18,28.8,21.0,5.3,6.5,19.79,11.45
2012-08-19,28.3,21.3,3.3,0.2,20.55,11.26
2012-08-20,26.9,22.0,4.8,4.2,11.04,11.01
2012-08-21,28.4,20.8,5.5,3.4,14.03,13.88
2012-08-22,28.3,21.1,4.5,4.6,13.73,11.91
2012-08-23,29.1,20.6,4.4,9.4,14.6,12.98
2012-08-24,30.9,21.7,5.2,9.5,17.06,14.06
2012-08-25,30.8,21.7,5.6,11.1,20.91,12.24
2012-08-26,30.1,22.1,5.0,1.6,14.08,10.8
2012-08-27,28.3,21.5,4.6,0.7,7.94,12.25
2012-08-28,25.9,21.6,4.0,1.4,11.36,13.7
2012-08-29,27.8,22.0,3.4,4.2,15.48,13.02
2012-08-30,29.8,22.1,5.2,5.3,11.31,13.4
2012-08-31,31.1,22.3,6.9,3.8,10.09,12.26
2012-09-01,29.5,22.1,4.2,8.1,8.17,10.0
2012-09-02,29.8,22.1,4.2,4.3,4.49,9.1
2012-09-03,29.8,22.6,5.5,0.1,14.34,9.57
2012-09-04,26.3,21.6,2.9,0.0,14.1,10.14
2012-09-05,25.4,21.5,1.6,0.0,12.73,10.71
2012-09-06,26.0,21.9,2.0,3.0,14.649999999999997,13.39
2012-09-07,27.8,21.2,3.3,3.3,14.493529411764705,12.89
2012-09-08,26.9,22.0,1.8,4.0,14.954848484848489,9.53
2012-09-09,28.5,22.3,2.0,4.0,12.97,6.17
2012-09-10,28.4,22.1,6.6,0.5,16.77,9.08
2012-09-11,26.9,21.5,2.3,0.0,15.72,11.99
2012-09-12,25.9,20.6,3.8,4.2,15.23,11.93
2012-09-13,28.3,19.6,4.3,3.1,16.78,11.36
2012-09-14,27.8,20.0,4.1,4.2,12.53,4.53
2012-09-15,27.8,21.2,3.5,4.3,12.52,11.78
2012-09-16,28.1,21.3,3.7,7.3,12.62,14.11
2012-09-17,28.7,19.2,4.3,8.4,15.23,11.57
2012-09-18,28.9,19.8,5.2,6.2,13.02,10.92
2012-09-19,30.0,20.1,4.6,0.2,14.65,12.29
2012-09-20,28.8,21.6,2.5,6.1,15.98,10.98
2012-09-21,30.9,22.5,5.0,0.7,13.24,11.605
2012-09-22,28.0,21.7,2.0,5.9,16.0,12.23
2012-09-23,30.6,19.3,4.2,8.2,9.35,11.94
2012-09-24,30.1,18.7,4.9,10.2,11.72,13.19
2012-09-25,29.8,19.1,5.3,10.3,16.27,12.62
2012-09-26,29.9,18.5,4.8,8.1,12.8,9.85
2012-09-27,31.1,20.1,4.6,6.0,11.93,12.12
2012-09-28,31.4,21.4,4.6,4.1,11.7,12.305
2012-09-29,31.1,20.6,2.8,4.8,17.31,12.49
2012-09-30,31.9,20.4,2.8,3.3,12.3,12.925
2012-10-01,31.8,21.5,4.0,2.8,13.8,13.36
2012-10-02,30.1,20.6,4.6,5.6,20.75,11.25
2012-10-03,30.8,21.3,2.8,3.1,19.3,11.49
2012-10-04,30.1,22.0,2.1,2.3,23.03,11.73
2012-10-05,30.5,21.8,1.8,2.4,14.5,11.798142857142858
2012-10-06,30.1,21.3,2.7,7.3,18.15,12.193333333333335
2012-10-07,31.1,21.6,4.5,3.7,14.73,10.39
2012-10-08,30.9,20.5,4.4,8.0,13.6,10.881944444444445
2012-10-09,31.3,21.0,4.2,7.5,7.43,11.080312500000002
2012-10-10,32.1,21.2,3.7,8.2,7.16,11.133676470588236
2012-10-11,32.9,20.1,5.2,9.6,7.31,9.74
2012-10-12,32.4,17.5,5.2,8.8,9.81,12.54
2012-10-13,33.1,19.6,4.5,7.4,4.96,11.094857142857142
2012-10-14,32.4,17.6,3.9,8.8,12.61,11.662837837837838
2012-10-15,31.8,16.6,6.0,8.9,14.81,9.1
2012-10-16,31.9,17.1,5.6,6.6,12.63,10.17
2012-10-17,31.2,17.4,4.2,8.9,11.31,11.68
2012-10-18,31.9,16.5,4.7,9.0,3.28,8.51
2012-10-19,32.1,15.7,5.8,8.5,12.79,7.8
2012-10-20,31.6,14.8,5.5,8.0,11.02,7.91
2012-10-21,31.7,20.1,4.1,6.7,8.71,9.86
2012-10-22,29.2,20.2,5.2,1.2,11.22,9.58
2012-10-23,29.5,21.8,4.6,0.0,19.82,11.56
2012-10-24,31.7,20.6,4.5,4.2,18.68,10.84
2012-10-25,31.5,19.9,3.1,8.2,12.9,9.25
2012-10-26,31.9,20.2,4.9,5.4,12.49,8.94
2012-10-27,31.5,18.0,2.5,8.3,12.12,11.0
2012-10-28,30.9,17.1,2.9,8.4,18.01,8.49
2012-10-29,30.7,17.7,4.8,8.4,18.25,11.1
2012-10-30,30.1,12.7,5.0,8.9,17.19,11.13
2012-10-31,30.5,13.1,5.6,6.0,17.56,10.85
2012-11-01,28.9,15.1,5.8,0.8,16.93,9.32
2012-11-02,28.1,18.8,4.1,6.0,10.63,8.68
2012-11-03,30.8,19.2,3.3,7.3,19.67,10.69
2012-11-04,31.9,18.1,2.7,9.0,14.6,11.25
2012-11-05,32.5,16.9,4.4,8.2,17.61,8.18
2012-11-06,31.8,15.4,4.2,8.8,22.78,13.23
2012-11-07,31.9,18.2,4.2,7.2,21.28,8.9
2012-11-08,32.4,15.9,4.0,9.7,20.65,5.93
2012-11-09,32.7,14.1,5.0,10.3,23.66,6.06
2012-11-10,32.5,15.0,5.1,9.7,23.0,8.28
2012-11-11,32.6,17.2,4.7,9.1,22.48,8.31
2012-11-12,31.6,16.7,4.6,8.2,17.35,9.98
2012-11-13,30.9,17.8,4.0,8.7,15.25,7.76
2012-11-14,30.9,15.0,4.7,8.9,10.79,9.53
2012-11-15,30.6,13.7,4.7,8.6,12.71,11.65
2012-11-16,30.0,11.9,4.8,9.5,9.41,11.87
2012-11-17,29.2,9.5,4.8,9.5,21.32,8.44
2012-11-18,28.3,9.0,4.7,9.4,14.04,9.71
2012-11-19,29.3,7.9,3.8,9.5,19.32,8.81
2012-11-20,29.4,8.6,4.5,9.6,19.24,8.23
2012-11-21,29.2,10.8,4.0,8.7,16.18,11.05
2012-11-22,30.5,13.4,4.0,8.9,17.02,7.43
2012-11-23,31.4,14.8,4.3,8.3,19.55,8.1
2012-11-24,31.1,15.3,5.2,7.6,19.22,7.63
2012-11-25,31.9,15.6,4.0,8.2,14.06,6.57
2012-11-26,31.1,16.3,3.7,6.9,14.19,6.0
2012-11-27,31.7,16.9,3.7,9.4,14.77,7.24
2012-11-28,32.1,15.7,4.3,3.8,17.29,6.94
2012-11-29,30.8,13.4,3.4,9.6,12.66,7.54
2012-11-30,31.8,12.1,3.5,9.5,12.56,7.89
2012-12-01,31.1,12.0,4.0,8.9,16.97,7.31
2012-12-02,31.7,13.6,3.6,7.8,10.88,6.38
2012-12-03,31.0,15.1,3.4,9.5,16.22,7.21
2012-12-04,28.9,13.4,3.9,9.5,18.46,8.75
2012-12-05,29.9,13.6,4.0,9.4,20.05,10.09
2012-12-06,30.8,17.9,4.5,8.0,20.17,10.43
2012-12-07,31.6,17.7,5.0,8.5,18.97,9.14
2012-12-08,32.9,17.6,4.7,7.9,19.68,10.42
2012-12-09,32.9,17.6,4.0,8.4,20.31,8.45
2012-12-10,32.9,16.1,3.8,9.5,19.41,8.4
2012-12-11,32.3,13.0,5.1,9.6,18.74,8.43
2012-12-12,31.9,12.5,4.6,9.7,15.96,8.55
2012-12-13,31.2,10.5,3.5,9.7,13.62,9.43
2012-12-14,30.9,12.9,3.6,8.2,16.99,6.86
2012-12-15,30.4,11.5,3.0,8.6,18.74,9.73
2012-12-16,31.6,13.5,3.3,8.2,17.88,9.42
2012-12-17,30.2,12.5,3.3,8.2,17.58,7.29
2012-12-18,29.5,13.1,4.5,9.1,16.26,8.7
2012-12-19,29.8,10.3,5.0,4.3,17.64,6.89
2012-12-20,27.2,10.1,3.4,8.6,17.69,6.53
2012-12-21,28.7,10.0,3.7,8.5,17.56,6.26
2012-12-27,30.0,7.4,4.1421052631578945,8.436842105263159,18.0,8.57
2012-12-31,31.3,13.7,4.11578947368421,8.342105263157896,16.95,5.87
2013-01-01,31.8,20.0,4.7,9.0,17.52,3.8
2013-01-02,32.6,16.1,4.6,9.9,17.62,6.72
2013-01-03,32.8,14.4,4.5,9.1,17.49,6.87
2013-01-04,32.2,12.1,4.3,9.3,16.97,8.31
2013-01-05,30.9,7.8,5.2,10.0,16.93,6.85
2013-01-06,30.2,18.1,5.0,5.0,16.02,7.21
2013-01-07,30.5,7.5,4.8,9.0,15.59,7.3
2013-01-08,30.7,9.0,4.4,8.3,16.36,5.8
2013-01-09,29.5,10.5,3.3,7.6,18.25,5.47
2013-01-10,29.7,12.1,4.1,7.9,18.05,5.84
2013-01-11,31.3,11.5,3.9,9.0,17.44,6.15
2013-01-12,29.9,10.4,3.1,8.9,17.42,5.85
2013-01-13,29.9,9.2,3.9,9.8,17.03,6.91
2013-01-14,32.0,19.1,4.0,9.7,17.14,6.13
2013-01-15,34.2,10.7,4.1,9.2,17.04,7.01
2013-01-16,32.8,11.6,4.0,9.0,14.88,7.69
2013-01-17,33.1,11.1,4.2,9.6,13.23,7.24
2013-01-18,31.6,14.1,4.0,7.4,12.53,6.95
2013-01-19,28.6,11.0,3.8,8.9,13.0,6.67
2013-01-20,28.9,10.7,3.7,8.3,7.88,9.05
2013-01-21,29.8,11.0,4.2,9.0,14.7,4.82
2013-01-22,30.4,11.1,3.9,8.7,15.69,4.62
2013-01-23,31.2,12.1,3.9,9.2,13.9,5.0
2013-01-24,31.3,10.2,4.2,9.6,15.57,6.65
2013-01-25,30.8,9.6,4.2,9.8,15.96,6.54
2013-01-26,31.8,11.1,4.3,8.1,16.09,4.66
2013-01-27,31.1,12.5,3.65,8.0,15.1,4.73
2013-01-28,30.9,13.1,3.0,7.9,14.49,6.08
2013-01-29,30.1,10.8,3.5,9.1,15.03,4.85
2013-01-30,30.9,10.6,3.8,8.6,15.8,5.9
2013-01-31,30.9,11.7,3.1,6.5,16.06,6.57
2013-02-01,30.8,14.1,3.3,5.6,15.19,4.44
2013-02-02,31.8,16.3,3.5,6.5,15.7,3.25
2013-02-03,31.9,13.1,3.2,4.8,14.69,4.37
2013-02-04,32.6,16.1,3.5,8.1,14.58,3.58
2013-02-05,32.3,14.7,4.4,6.3,15.52,5.17
2013-02-06,28.8,15.0,4.6,8.4,15.74,5.28
2013-02-07,29.1,13.6,4.1,9.2,16.31,4.76
2013-02-08,31.4,12.1,4.8,7.4,16.07,6.17
2013-02-09,31.7,14.1,4.1,8.4,15.78,5.0
2013-02-10,32.7,15.3,4.5,8.1,14.88,8.76
2013-02-11,34.0,17.6,5.1,5.8,15.4,5.74
2013-02-12,33.5,16.9,5.0,7.0,15.8,4.5
2013-02-13,33.2,16.6,3.8,7.8,15.13,5.06
2013-02-14,33.0,17.1,5.2,7.0,14.94,5.53
2013-02-15,34.1,15.6,4.5,8.5,16.05,6.04
2013-02-16,33.1,19.6,5.8,9.1,16.32,6.07
2013-02-17,28.6,10.4,5.4,10.0,16.49,4.77
2013-02-18,28.9,9.1,5.0,9.6,17.02,4.51
2013-02-19,30.6,9.9,5.6,10.4,15.25,5.46
2013-02-20,33.4,12.2,5.2,10.3,14.54,5.47
2013-02-21,34.0,13.1,5.5,10.3,15.92,6.53
2013-02-22,34.9,13.9,4.0,9.7,16.05,7.75
2013-02-23,35.0,14.6,6.6,9.6,10.78,6.65
2013-02-24,34.3,13.2,5.7,9.7,14.09,3.33
2013-02-25,33.0,11.6,6.6,9.6,15.62,3.98
2013-02-26,33.8,14.0,5.2,9.8,16.41,3.43
2013-02-27,34.9,11.7,6.2,10.2,15.05,2.81
2013-02-28,33.9,13.2,8.1,10.0,16.44,3.94
2013-03-01,33.7,13.5,6.4,8.9,17.39,4.91
2013-03-02,33.7,13.5,2.2,9.6,17.41,6.54
2013-03-03,34.1,11.6,6.4,10.1,16.85,7.06
2013-03-04,34.6,9.9,9.2,10.5,16.91,6.3
2013-03-05,34.1,10.6,7.4,9.4,17.28,5.41
2013-03-06,34.0,12.7,6.1,9.5,16.61,4.48
2013-03-07,34.6,13.3,6.9,9.7,16.71,4.02
2013-03-08,34.9,15.0,6.5,9.0,16.88,4.72
2013-03-09,36.7,19.1,8.3,9.5,16.24,4.88
2013-03-10,36.0,15.3,7.1,9.1,16.29,5.99
2013-03-11,36.7,15.3,7.7,8.7,17.12,4.57
2013-03-12,36.1,15.3,7.4,9.0,17.83,5.97
2013-03-13,34.6,15.3,7.7,8.5,18.19,5.65
2013-03-14,34.9,15.3,7.9,9.1,17.04,5.62
2013-03-15,35.0,17.5,7.4,8.5,17.11,5.73
2013-03-16,36.0,20.6,7.8,6.3,15.7,6.28
2013-03-17,36.1,17.1,5.5,9.2,14.72,5.48
2013-03-18,35.7,15.7,6.1,10.0,13.57,5.45
2013-03-19,35.7,14.8,9.1,9.7,15.58,5.62
2013-03-20,35.0,13.7,8.1,9.4,16.52,6.83
2013-03-21,34.5,13.0,10.3,10.2,16.93,9.31
2013-03-22,34.4,16.0,8.4,8.9,17.46,7.85
2013-03-23,36.7,18.0,8.9,8.6,17.63,6.72
2013-03-24,36.1,17.0,9.2,8.8,15.89,6.89
2013-03-25,35.8,20.6,9.0,7.2,15.59,8.07
2013-03-26,36.9,16.1,3.4,4.9,16.71,8.52
2013-03-27,36.1,19.0,8.5,9.2,17.27,8.71
2013-03-28,36.0,17.8,9.2,8.7,17.13,8.68
2013-03-29,35.7,18.5,8.8,9.9,16.05,7.85
2013-03-30,34.2,14.3,10.2,10.1,16.07,9.8
2013-03-31,36.8,16.2,9.7,9.9,16.96,7.95
2013-04-01,37.0,16.6,9.6,9.6,16.18,6.62
2013-04-02,37.8,17.9,9.2,9.2,18.32,7.32
2013-04-03,36.0,18.6,9.3,9.6,20.22,6.39
2013-04-04,36.1,16.4,9.6,9.2,19.61,6.46
2013-04-05,36.5,16.6,7.6,10.7,18.45,8.58
2013-04-06,37.8,16.8,8.9,9.8,19.12,8.59
2013-04-07,37.8,16.5,10.9,10.6,20.12,8.09
2013-04-08,37.0,15.1,10.6,10.4,18.05,8.02
2013-04-09,38.3,17.1,10.8,9.3,18.8,7.02
2013-04-10,38.9,19.5,10.6,9.6,20.32,7.11
2013-04-11,37.9,21.7,11.2,8.9,19.09,4.86
2013-04-12,37.1,19.6,9.2,9.3,17.74,4.19
2013-04-13,39.7,21.7,8.9,9.2,18.19,4.795
2013-04-14,39.5,21.7,11.9,9.6,19.44,5.4
2013-04-15,38.3,19.1,10.3,10.9,19.76,5.52
2013-04-16,37.8,15.8,12.7,11.7,19.03,5.96
2013-04-17,36.4,19.0,12.4,11.4,18.55,7.0
2013-04-18,34.8,19.4,10.7,11.0,19.11,6.12
2013-04-19,34.7,20.4,11.1,9.8,18.49,6.51
2013-04-20,34.6,19.9,9.3,10.4,18.95,6.45
2013-04-21,34.7,19.4,12.1,10.1,18.66,5.67
2013-04-22,35.6,19.4,9.0,10.2,20.73,6.2
2013-04-23,37.6,21.6,9.5,10.2,22.38,6.275
2013-04-24,37.6,21.6,10.0,10.4,22.78,6.35
2013-04-25,37.8,22.8,10.2,8.5,23.56,5.36
2013-04-26,39.1,23.6,8.9,10.7,21.85,3.93
2013-04-27,38.8,21.5,10.9,10.3,21.92,4.46
2013-04-28,39.4,22.0,10.2,10.3,20.87,5.29
2013-04-29,40.8,22.9,10.7,10.7,22.02,5.83
2013-04-30,40.8,23.0,12.0,10.2,23.75,5.89
2013-05-01,41.3,22.8,10.7,9.4,23.74,6.59
2013-05-02,41.3,26.2,12.4,7.4,22.79,7.08
2013-05-03,40.4,22.6,10.8,11.4,22.55,7.03
2013-05-04,38.0,23.8,14.1,10.9,21.35,7.18
2013-05-05,37.1,22.4,10.5,11.0,21.58,6.44
2013-05-06,38.8,23.2,11.6,10.7,22.48,6.79
2013-05-07,38.7,22.7,10.8,9.7,22.66,6.63
2013-05-08,40.0,23.0,11.3,10.1,21.81,7.75
2013-05-09,39.8,24.2,9.9,10.7,21.26,7.84
2013-05-10,37.8,23.3,10.3,9.9,21.87,6.12
2013-05-11,38.3,23.4,11.9,10.3,22.52,7.15
2013-05-12,37.1,23.2,11.4,9.6,22.15,7.52
2013-05-13,36.3,20.8,10.4,8.9,22.49,5.68
2013-05-14,36.7,23.2,9.0,8.9,21.65,6.02
2013-05-15,36.1,23.9,10.8,8.2,21.62,7.84
2013-05-16,36.6,25.3,10.8,3.8,21.39,8.05
2013-05-17,35.6,23.9,8.2,6.4,22.41,8.43
2013-05-18,36.2,23.4,10.8,10.0,22.07,6.579189189189189
2013-05-19,38.1,24.9,10.9,9.6,21.03,6.5856756756756765
2013-05-20,38.2,25.4,10.4,9.0,19.31,7.95
2013-05-21,40.6,25.8,10.0,3.2,19.58,10.07
2013-05-22,34.3,24.7,10.5,9.0,19.91,6.31
2013-05-23,37.4,23.8,10.8,10.0,22.06,5.7
2013-05-24,37.4,23.6,11.2,10.2,22.26,6.71
2013-05-25,35.6,24.5,11.1,10.4,21.16,6.52
2013-05-26,35.8,24.9,11.5,9.0,20.02,8.64
2013-05-27,36.1,24.8,10.7,9.7,20.96,6.43
2013-05-28,35.5,25.1,10.9,10.8,20.6,4.99
2013-05-29,36.2,25.2,9.6,10.3,23.46,5.89
2013-05-30,36.1,24.1,11.3,10.0,24.46,5.13
2013-05-31,36.3,23.9,11.0,8.8,24.96,5.4
2013-06-01,35.8,23.7,9.2,9.8,23.91,4.94
2013-06-02,36.6,22.0,8.3,3.3,23.01,6.42
2013-06-03,35.4,22.7,8.1,3.6,23.58,7.16
2013-06-04,36.1,22.4,4.9,4.3,21.72,10.69
2013-06-05,34.3,21.0,5.3,8.6,20.76,9.72
2013-06-06,34.1,24.1,6.3,4.5,24.17,10.0
2013-06-07,33.1,20.8,5.8,3.7,22.49,10.2
2013-06-08,33.1,22.8,3.0,5.0,22.99,7.31
2013-06-09,31.4,23.3,4.7,0.2,19.61,5.32
2013-06-10,28.1,22.0,3.7,0.0,20.21,6.82
2013-06-11,27.1,23.2,2.8,5.4,22.28,7.91
2013-06-12,30.4,22.5,5.4,3.0,17.06,8.92
2013-06-13,29.9,21.9,4.6,1.0,21.21,11.41
2013-06-14,29.3,22.3,3.9,0.1,20.83,7.281842105263159
2013-06-15,28.2,22.2,4.3,0.3,23.21,7.47897435897436
2013-06-16,27.2,22.3,2.5,0.0,25.6,8.34
2013-06-17,25.6,22.3,0.7,0.5,26.19,7.29
2013-06-18,27.1,22.4,1.2,0.4,24.4,8.53
2013-06-19,26.7,21.2,1.8,6.8,23.44,6.98
2013-06-20,30.4,22.0,5.1,6.3,23.86,7.8
2013-06-21,29.8,22.7,5.3,4.1,23.92,7.41
2013-06-22,29.1,22.9,5.5,6.9,25.39,7.69
2013-06-23,30.2,22.8,6.1,6.2,25.29,6.97
2013-06-24,30.2,22.8,5.5,0.0,26.33,8.62
2013-06-25,27.1,21.9,1.9,0.0,25.83,10.59
2013-06-26,26.1,21.8,1.0,0.0,26.02,7.09
2013-06-27,27.6,22.4,3.3,0.9,25.48,6.77
2013-06-28,28.3,22.8,3.3,4.9,28.05,6.45
2013-06-29,28.4,22.2,3.3,0.8,25.56,7.8
2013-06-30,28.2,22.0,2.7,2.4,25.15,10.17
2013-07-01,29.3,21.8,2.4,2.4,23.3,7.71
2013-07-02,27.8,22.2,3.1,1.7,22.39,7.91
2013-07-03,28.2,22.6,4.9,0.0,24.74,8.61
2013-07-04,26.3,22.2,2.8,3.9,24.62,8.77
2013-07-05,28.1,21.5,3.9,5.9,24.73,10.26
